,Ticker,Date,Description,Agency,Amount
12395,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK P/N 74C0SKG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES STANDARD YIELD CARTRIDGE FOR USE WITH LEXMARK LASERPRINT CS720, CS725, CX725 SERIES AND ANY OTHER PRINTER USING LEXMARK P/N74C0S",General Services Administration,295.2
12396,DNOW,2023-07-28,"INK, CARTRIDGE HP PN: C2P06AN",General Services Administration,26.29
12397,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK INTL INC P/N 78C0UKG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES ULTRA HIGH YIELD CARTRIDGE FOR USE WITH LEXMARK LASER SERIES CX622ADE, CX625ADE, CX625ADHE, CS521DN, CS622DE PRINTERS A",General Services Administration,1523.25
12398,DNOW,2023-07-28,"TONER,HP 508A,CMY,3PK,AST",General Services Administration,549.05
12399,DNOW,2023-07-28,"WRENCH, ADJUSTABLE: IAW AMERICAN SOCIETY OF MECHANICAL ENGINEERS (ASME) B107.8 - 2003 STAND ALONE STANDARD OR AS CONTAINED IN ASME B107.100-2010. TYPE: I OVERALL LENGTH: 8 INCH HEAD THICKNESS: 17/32 INCH, MAX WRENCHING SZ: 7/8 INCH, MAX EXCEPTION TO",General Services Administration,161.18
12400,DNOW,2023-07-28,"INK,HP731,WF,PRINTHEAD",General Services Administration,100.04
12401,DNOW,2023-07-28,"EXTRACTOR, SCREW THREAD INSERT: IAW SOCIETY OF AUTOMOTIVE ENGINEERS AEROSPACE STANDARD SAE AS59158, DATED 2007. EXTRACTING TOOL FOR UNIFIED COARSE AND FINE AND SPARK PLUG THREAD SERIES. TYPE: V (EXTRACTING TOOLS). THREAD SZ AND SERIES: 3 TO 8 UNC OR",General Services Administration,63.76
12402,DNOW,2023-07-28,"PEN, BALL-POINT: - SEE ATTACHED DOCUMENT FOR DETAIL.",General Services Administration,13.93
12403,DNOW,2023-07-28,"PAPER, PHOTO, INKJET",General Services Administration,28.8
12404,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK P/N 74C0SKG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES STANDARD YIELD CARTRIDGE FOR USE WITH LEXMARK LASERPRINT CS720, CS725, CX725 SERIES AND ANY OTHER PRINTER USING LEXMARK P/N74C0S",General Services Administration,295.2
12405,DNOW,2023-07-28,RESPIRATORS HALF FACE,General Services Administration,199.15
12406,DNOW,2023-07-28,HP 730 (P2V68A) CYAN INK CARTRIDGE,General Services Administration,136.15
12407,DNOW,2023-07-28,"INSIDE CALIPERS 6""",General Services Administration,193.65
12408,DNOW,2023-07-28,"STRIPPER, WIRE, HAND: IAW GSA PURCHASE DESCRIPTION 5110-01-090-5870, DATED 30 NOV 98. (PARTIAL DESCRIPTION)",General Services Administration,173.7
12409,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. HEWLETT PACKARD P/N CF360X (HP 508X) CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURE HIGH YIELD CARTRIDGE FOR USE WITH HP LASERJET PRINTER SERIES M553 (FLOW), MFP M577 AND ANY OTHER PRINTER USING H",General Services Administration,423.24
12410,DNOW,2023-07-28,"TONER,HP508A,LJ,CN",General Services Administration,171.34
12411,DNOW,2023-07-28,"ADAPTER, SOCKET WRENCH:SEE ITEM PURCHASE DESCRIPTION IN CONTRACT.",General Services Administration,11.1
12412,DNOW,2023-07-28,"CHISEL, COLD, HAND: TYPE I: CHISELS CLASS 2: COLD OVERALL LENGTH 6 INCHES (+/- .5 INCH) CUTTING EDGE WIDTH: 5/8 INCH (+.05 INCH, -.03 INCH) SHANK SHAPE: HEXAGONAL SHANK WIDTH ACROSS FLATS: 1/2 INCH MINIMUM MATERIAL: STEEL COATING: OXIDE (EXCEPTIONS A",General Services Administration,11.98
12413,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK P/N 72K0XKG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES EXTRA HIGH YIELD CARTRIDGE FOR USE WITH LEXMARK LASERPRINT CS820, CX820, CX825, CX860 SERIES AND ANY OTHER PRINTER USING LEXMARK",General Services Administration,2281.76
12414,DNOW,2023-07-28,"TONER,414A,BK",General Services Administration,159.8
12415,DNOW,2023-07-28,HP 212A (W2120A) BLACK ORIGINAL LASERJET,General Services Administration,866.2
12416,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK P/N 74C0SYG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES STANDARD YIELD CARTRIDGE FOR USE WITH LEXMARK LASERPRINT CS720, CS725, CX725 SERIES AND ANY OTHER PRINTER USING LEXMARK P/N 74C0",General Services Administration,330.3
12417,DNOW,2023-07-28,"GAGE, DEPTH, MICROMETER: NUMBER OF RODS: 6 RANGE: 0 TO 6 INCHES BASE LENGTH: 2-1/2 INCHES GRADUATION: 0.001 INCH ROD DIAMETER: 1/8 INCH INTENDED USE: TO MEASURE THE DEPTH OF HOLES, SLOTS, SHOULDERS, AND PROJECTIONS FEATURES: MICROMETER HEAD, BASE, ME",General Services Administration,726.1
12418,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. HEWLETT PACKARD P/N CF363X (HP 508X) CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURE HIGH YIELD CARTRIDGE FOR USE WITH HP LASERJET PRINTER SERIES M553 (FLOW), MFP M577 AND ANY OTHER PRINTER USING H",General Services Administration,1674.6
12419,DNOW,2023-07-28,"OEM HP TONER, YELLOW, YLD 16K",General Services Administration,709.24
12420,DNOW,2023-07-28,"TONER,HP508A,LJ,MG",General Services Administration,171.34
12421,DNOW,2023-07-28,"TONER,HP508A,LJ,BK",General Services Administration,136.65
12422,DNOW,2023-07-28,"TONER,414A,CN",General Services Administration,102.9
12423,DNOW,2023-07-28,"TONER,HP 26X HYIELD LJ,BK",General Services Administration,2249.28
12424,DNOW,2023-07-28,"TONER,414A,MG",General Services Administration,101.9
12425,DNOW,2023-07-28,"PAD, MOUSE: ITEM NAME PAD, MOUSE OVERALL WIDTH 10.00 INCHES (+/- 1.00 INCH) OVERALL LENGTH 8.00 INCHES (+/- 1.00 INCH) WRIST PAD THICKNESS 1.00 INCH (+ 0.25 / - 0.125 INCH) MOUSE PAD THICKNESS 0.25 INCHES (+ 0.125 / -0.068 INCH) OVERALL COLOR BLUE OV",General Services Administration,41.85
12426,DNOW,2023-07-28,"OEM HP TONER, MAGENTA, YLD 16K",General Services Administration,709.24
12427,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. LEXMARK INTL INC PN 78C00CG CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES STANDARD YIELD CARTRIDGE FOR USE WITH LEXMARK LASER PRINTERS INCLUDING CX622ADE, CX625ADE, CX625ADHE, CX522ADE, CX421ADN",General Services Administration,2313.55
12428,DNOW,2023-07-28,"TONER,HP 508X HY, LJ,YL",General Services Administration,679.36
12429,DNOW,2023-07-28,"STRIPPER, WIRE, HAND: IAW GSA PURCHASE DESCRIPTION 5110-01-090-5870, DATED 30 NOV 98. (PARTIAL DESCRIPTION)",General Services Administration,34.74
12430,DNOW,2023-07-28,HP 730 (P2V69A) MAGENTA INK CARTRIDGE,General Services Administration,136.15
12431,DNOW,2023-07-28,"STRIPPER, WIRE, HAND: IAW GSA PURCHASE DESCRIPTION 5110-01-090-5870, DATED 30 NOV 98. (PARTIAL DESCRIPTION)",General Services Administration,138.96
12432,DNOW,2023-07-28,"WRENCH, ADJUSTABLE: IAW AMERICAN SOCIETY OF MECHANICAL ENGINEERS (ASME) B107.8 - 2003 STAND ALONE STANDARD OR AS CONTAINED IN ASME B107.100-2010. TYPE: I OVERALL LENGTH: 8 INCH HEAD THICKNESS: 17/32 INCH, MAX WRENCHING SZ: 7/8 INCH, MAX EXCEPTION TO",General Services Administration,80.59
12433,DNOW,2023-07-28,"TONER,HP508A,LJ,YL",General Services Administration,171.34
12434,DNOW,2023-07-28,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. HEWLETT PACKARD P/N CE505A CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES STANDARD YIELD CARTRIDGE FOR USE WITH HP LASERJET P2035/P2055 SERIES PRINTERS INCLUDING P2035, P2035D, P2055DN, P2055X, P",General Services Administration,58.13
12435,DNOW,2023-07-28,"OEM HP TONER, BLACK, YLD 11K",General Services Administration,355.64
12436,DNOW,2023-07-28,"OEM HP TONER, CYAN, YLD 16K",General Services Administration,709.24
12437,DNOW,2023-07-28,"TONER,HP508A,LJ,BK",General Services Administration,273.3
12438,DNOW,2023-07-28,"TONER,CS72X,HY,RTN,TAA,BK",General Services Administration,1714.86
12439,DNOW,2023-07-28,"OUTSIDE CALIPERS 12"" & LARGE",General Services Administration,193.11
12440,DNOW,2023-07-28,"TONER,414A,YL",General Services Administration,203.8
12441,DNOW,2023-07-28,HP 730 (P2V71A) MATTE BLACK INK CARTRIDG,General Services Administration,136.15
12442,DNOW,2023-07-28,"CARTRIDGE, TONER I.A.W. HEWLETT PACKARD P/N: CF360A",General Services Administration,664.67
12443,DNOW,2023-07-28,HP 658A BLACK ORIGINAL LASERJET TONER CA,General Services Administration,282.8
12444,DNOW,2023-07-28,HP 660A BLACK IMAGING DRUM (65000 YIELD),General Services Administration,504.04
12445,DNOW,2023-07-28,"OEM HP HY TONER, YELLOW, YLD 23K",General Services Administration,3556.2
12446,DNOW,2023-07-28,"OEM HP HY TONER, BLACK, YLD 28K",General Services Administration,2831.8
12447,DNOW,2023-07-28,HP 658A CYAN ORIGINAL LASERJET TONER CAR,General Services Administration,421.0
12448,DNOW,2023-07-28,"OEM HP HY TONER, CYAN, YLD 23K",General Services Administration,3556.2
12449,DNOW,2023-07-28,"OEM HP HY TONER, MAGENTA, YLD 23K",General Services Administration,3556.2
12450,DNOW,2023-07-28,RICOH BLACK TONER CARTRIDGE (33000 YIELD,General Services Administration,200.32
12451,DNOW,2023-07-28,"OEM HP TONER, BLACK, YLD 12500",General Services Administration,5709.6
12452,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12453,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,88048.0
12454,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12455,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12456,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, EXTENDED CAB, MIN 6250 LBS GVWR",General Services Administration,45603.0
12457,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12458,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12459,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12460,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,53088.0
12461,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12462,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12463,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12464,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,47572.0
12465,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12466,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12467,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12468,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12469,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12470,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,89252.0
12471,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12472,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12473,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12474,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12475,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32379.0
12476,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32229.0
12477,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12478,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,68202.0
12479,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,45482.0
12480,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,225603.0
12481,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,102303.0
12482,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12483,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12484,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,49836.0
12485,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12486,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32229.0
12487,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,45727.0
12488,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12489,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12490,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,264144.0
12491,GM,2023-07-28,"4X4 PICKUP,FULL SIZE,CREW CAB,MIN 6700 LBS GVWR,EXTREME DUTY",General Services Administration,203436.0
12492,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12493,GM,2023-07-28,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,25588.0
12494,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12495,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12496,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12497,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12498,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12499,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12500,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,45674.0
12501,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34251.0
12502,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12503,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32229.0
12504,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12505,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12506,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34341.0
12507,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12508,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12509,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,50794.0
12510,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12511,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,96687.0
12512,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12513,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12514,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12515,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12516,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12517,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,49576.0
12518,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12519,GM,2023-07-28,"4X4 PICKUP,FULL SIZE,CREW CAB,MIN 6700 LBS GVWR,EXTREME DUTY",General Services Administration,68246.0
12520,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12521,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,41622.0
12522,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12523,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,56841.0
12524,GM,2023-07-28,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,30211.0
12525,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32229.0
12526,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12527,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12528,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,50794.0
12529,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34251.0
12530,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,46026.0
12531,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,50794.0
12532,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,214848.0
12533,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12534,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12535,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,83244.0
12536,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34768.0
12537,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12538,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12539,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12540,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12541,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12542,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44674.0
12543,GM,2023-07-28,"4X2 SUV, COMPACT, 4 DR, 5 PASS, MIN 4300 LBS GVWR",General Services Administration,25357.0
12544,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32379.0
12545,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,68202.0
12546,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32896.0
12547,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12548,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,48103.0
12549,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34251.0
12550,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,56479.0
12551,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12552,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,55116.0
12553,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12554,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32896.0
12555,GM,2023-07-28,"4X2 SUV, COMPACT, 4 DR, 5 PASS, MIN 4300 LBS GVWR",General Services Administration,25357.0
12556,GM,2023-07-28,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,30211.0
12557,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44174.0
12558,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44024.0
12559,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12560,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44776.0
12561,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44866.0
12562,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
12563,GM,2023-07-28,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,30211.0
12564,GM,2023-07-28,"SEDAN, COMPACT, 5 PASSENGER, 4 DOOR, 4 CYL ENGINE",General Services Administration,22741.0
12565,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,88048.0
12566,GM,2023-07-28,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,44738.0
12567,GM,2023-07-28,"4X2 PICKUP, FULL SIZE, CREW CAB, MIN 6000 LBS GVWR",General Services Administration,40122.0
12568,GM,2023-07-28,"4X2 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5300 LBS GVWR",General Services Administration,32229.0
12569,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34251.0
12570,GM,2023-07-28,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
